subject,sessionIndex,rep,Hold,Down-Down,Up-Down
Chris,3,10,0.103890657,0.223837376,0.119946718
Chris,4,1,0.102276325,0.210488319,0.108211994
Chris,4,2,0.083957434,0.18691349,0.102956057
Chris,4,3,0.121639013,0.224025965,0.102386951
Chris,4,4,0.098061323,0.225247383,0.12718606
Chris,4,5,0.096084356,0.224182606,0.128098249
Chris,4,6,0.099005699,0.466147184,0.367141485
Chris,4,7,0.098272085,0.221232891,0.122960806
Chris,4,8,0.103826284,0.209031105,0.105204821
Chris,4,9,0.097205162,0.191156626,0.093951464
Chris,4,10,0.088100195,0.215147495,0.1270473
Chris,5,1,0.078916311,0.173865318,0.094949007
Chris,5,2,0.084051132,0.164147139,0.080096006
Chris,5,3,0.101664305,0.207206011,0.105541706
Chris,5,4,0.117976904,0.259086847,0.141109943
Chris,5,5,0.096699953,0.206170797,0.109470844
Chris,5,6,0.114881992,0.283850908,0.168968916
Chris,5,7,0.096941233,0.266849279,0.169908047
Chris,5,8,0.098929644,0.220275879,0.121346235
Chris,5,9,0.122808695,0.556904793,0.434096098
Chris,5,10,0.094855547,0.194872379,0.100016832
Chris,6,1,0.090910673,0.180253983,0.089343309
Chris,6,2,0.107005358,0.284112692,0.177107334
Chris,6,3,0.098724365,0.378240108,0.279515743
Chris,6,4,0.102642536,0.651284695,0.548642159
Chris,6,5,0.107009649,0.197515249,0.0905056
Chris,6,6,0.093743563,0.206221819,0.112478256
Chris,6,7,0.157839775,0.443277359,0.285437584
Chris,6,8,0.091500998,0.216480732,0.124979734
Chris,6,9,0.116406202,0.276356697,0.159950495
Chris,6,10,0.108843088,0.20603013,0.097187042
Chris,7,1,0.097924471,0.205154419,0.107229948
Chris,7,2,0.102257729,0.204162359,0.101904631
Chris,7,3,0.102760077,0.199547291,0.096787214
Chris,7,4,0.133185148,0.378925085,0.245739937
Chris,7,5,0.120884418,0.344649792,0.223765373
Chris,7,6,0.103328228,0.204231977,0.100903749
Chris,7,7,0.108625412,0.230510235,0.121884823
Chris,7,8,0.088848591,0.199910402,0.111061811
Chris,7,9,0.09188056,0.22359252,0.13171196
Chris,7,10,0.128540277,0.376787901,0.248247623
Chris,8,1,0.11786747,0.287829876,0.169962406
Chris,8,2,0.141930103,0.311168194,0.169238091
Chris,8,3,0.128927469,0.392163992,0.263236523
Chris,8,4,0.098024368,0.160055399,0.062031031
Chris,8,5,0.101706982,0.265856028,0.164149046
Chris,8,6,0.124933958,0.236728191,0.111794233
Chris,8,7,0.115664721,0.214172125,0.098507404
Chris,8,8,0.147364378,0.248132944,0.100768566
Chris,8,9,0.092993736,0.203975916,0.11098218
Chris,8,10,0.099568844,0.202890158,0.103321314
Chris,9,1,0.086467266,0.187300682,0.100833416
Chris,9,2,0.091663122,0.171964407,0.080301285
Chris,9,3,0.116122246,0.21751833,0.101396084
Chris,9,4,0.089248419,0.27111578,0.181867361
Chris,9,5,0.108538628,0.212756634,0.104218006
Chris,9,6,0.103132248,0.230461836,0.127329588
Chris,9,7,0.098830223,0.197180271,0.098350048
Chris,9,8,0.096158981,0.204315662,0.108156681
Chris,9,9,0.097566843,0.189220667,0.091653824
Chris,9,10,0.115107536,0.289399862,0.174292326
Chris,10,1,0.10382247,0.200676441,0.096853971
Chris,10,2,0.115788937,0.219030857,0.10324192
Chris,10,3,0.102225304,0.205035686,0.102810383
Chris,10,4,0.100761175,0.187916279,0.087155104
Chris,10,5,0.107825518,0.215113878,0.107288361
Chris,10,6,0.102131605,0.197222233,0.095090628
Chris,10,7,0.112603903,0.193217754,0.080613852
Chris,10,8,0.10229516,0.187451601,0.085156441
Chris,10,9,0.094112873,0.688751698,0.594638824
Chris,10,10,0.128950119,0.390435696,0.261485577
Qikai,1,1,0.051169157,0.820677519,0.769508362
Qikai,1,2,0.047260284,0.217441559,0.170181274
Qikai,1,3,0.033199787,0.249222755,0.216022968
Qikai,1,4,0.063550711,1.191999435,1.128448725
Qikai,1,5,0.054000139,0.318945408,0.264945269
Qikai,1,6,0.077992439,0.913049459,0.83505702
Qikai,1,7,0.04980135,0.33750391,0.28770256
Qikai,1,8,0.070220232,0.189934254,0.119714022
Qikai,1,9,0.034770727,0.20328927,0.168518543
Qikai,1,10,0.034316063,0.221907377,0.187591314
Qikai,2,1,0.049146652,0.196941137,0.147794485
Qikai,2,2,0.059030294,0.154600143,0.095569849
Qikai,2,3,0.029776335,0.16632247,0.136546135
Qikai,2,4,0.052569866,0.185023069,0.132453203
Qikai,2,5,0.052514791,0.077963352,0.025448561
Qikai,2,6,0.056426764,0.135607243,0.079180479
Qikai,2,7,0.051663876,0.13696909,0.085305214
Qikai,2,8,0.072571039,0.102359533,0.029788494
Qikai,2,9,0.068810225,0.110880136,0.042069912
Qikai,2,10,0.061453581,0.07902956,0.017575979
Qikai,3,1,0.065101624,0.17765975,0.112558126
Qikai,3,2,0.041185141,0.187607288,0.146422148
Qikai,3,3,0.046832323,0.192635298,0.145802975
Qikai,3,4,0.050876856,0.091215849,0.040338993
Qikai,3,5,0.058904171,0.119385481,0.06048131
Qikai,3,6,0.06319046,0.125951052,0.062760592
Qikai,3,7,0.057902813,0.124174595,0.066271782
Qikai,3,8,0.054237127,0.109200716,0.054963589
Qikai,3,9,0.051499605,0.156977415,0.10547781
Qikai,3,10,0.065099716,0.179450989,0.114351273
Qikai,4,1,0.066429377,0.391047239,0.324617863
Qikai,4,2,0.051499367,0.110805511,0.059306145
Qikai,4,3,0.088019848,0.181101322,0.093081474
Qikai,4,4,0.066584587,0.09363842,0.027053833
Qikai,4,5,0.054028511,0.233861685,0.179833174
Qikai,4,6,0.056002855,0.131429672,0.075426817
Qikai,4,7,0.070420742,0.301931858,0.231511116
Qikai,4,8,0.039223194,0.386012554,0.34678936
Qikai,4,9,0.046595335,0.093859911,0.047264576
Qikai,4,10,0.040195704,0.095119953,0.05492425
Qikai,5,1,0.045942068,0.139477253,0.093535185
Qikai,5,2,0.05908227,0.084558249,0.025475979
Qikai,5,3,0.062251568,0.072216749,0.009965181
Qikai,5,4,0.059052944,0.168700218,0.109647274
Qikai,5,5,0.037979364,-2.541442156,-2.57942152
Qikai,5,6,0.054993868,0.084538937,0.029545069
Qikai,5,7,0.060198307,0.089133739,0.028935432
Qikai,5,8,0.046066761,0.132548571,0.08648181
Qikai,5,9,0.050164223,0.076770306,0.026606083
Qikai,5,10,0.038681746,0.1038661,0.065184355
Qikai,6,1,0.048037529,0.116370916,0.068333387
Qikai,6,2,0.061715603,0.117382288,0.055666685
Qikai,6,3,0.059584618,0.122272968,0.062688351
Qikai,6,4,0.078112125,0.143163681,0.065051556
Qikai,6,5,0.058810949,0.12681365,0.068002701
Qikai,6,6,0.062101126,0.109676123,0.047574997
Qikai,6,7,0.061977148,0.089510918,0.02753377
Qikai,6,8,0.052759171,0.11184144,0.05908227
Qikai,6,9,0.052049875,0.090365648,0.038315773
Qikai,6,10,0.054355383,0.080281258,0.025925875
Qikai,7,1,0.060199022,0.099555969,0.039356947
Qikai,7,2,0.057997227,0.078045845,0.020048618
Qikai,7,3,0.04211235,0.095513582,0.053401232
Qikai,7,4,0.065128088,0.094372272,0.029244184
Qikai,7,5,0.068559408,0.085289717,0.016730309
Qikai,7,6,0.049643517,0.096927881,0.047284365
Qikai,7,7,0.047536135,0.103850842,0.056314707
Qikai,7,8,0.054610729,0.100383997,0.045773268
Qikai,7,9,0.046272993,0.077180624,0.030907631
Qikai,7,10,0.048989296,0.104416847,0.055427551
Qikai,8,1,0.046006441,0.106400728,0.060394287
Qikai,8,2,0.050453424,0.080955982,0.030502558
Qikai,8,3,0.057573318,0.068731308,0.01115799
Qikai,8,4,0.072879553,0.071094751,-0.001784801
Qikai,8,5,0.045006752,0.064887524,0.019880772
Qikai,8,6,0.071269512,0.105665445,0.034395933
Qikai,8,7,0.063256502,0.078726292,0.01546979
Qikai,8,8,0.061036587,0.057468414,-0.003568172
Qikai,8,9,0.053208113,0.069431782,0.016223669
Qikai,8,10,0.052353144,0.086047649,0.033694506
Qikai,9,1,0.053068638,0.0905931,0.037524462
Qikai,9,2,0.047246933,0.059732914,0.012485981
Qikai,9,3,0.070967436,0.095742941,0.024775505
Qikai,9,4,0.074567795,0.093628407,0.019060612
Qikai,9,5,0.061055183,0.102193594,0.041138411
Qikai,9,6,0.059186697,0.085685015,0.026498318
Qikai,9,7,0.077527761,0.095659494,0.018131733
Qikai,9,8,0.06718874,0.09616518,0.02897644
Qikai,9,9,0.062133551,0.064006329,0.001872778
Qikai,9,10,0.057057619,0.078502178,0.021444559
Qikai,10,1,0.060799599,0.079432011,0.018632412
Qikai,10,2,0.063633442,0.073158503,0.009525061
Qikai,10,3,0.055464268,0.08262372,0.027159452
Qikai,10,4,0.062389851,0.083851099,0.021461248
Qikai,10,5,0.063047886,0.073346138,0.010298252
Qikai,10,6,0.066919327,0.095180035,0.028260708
Qikai,10,7,0.064374685,0.098798752,0.034424067
Qikai,10,8,0.064306736,0.076417446,0.01211071
Qikai,10,9,0.05938983,0.129757404,0.070367575
Qikai,10,10,0.067531109,0.06923008,0.001698971
Qikai,1,1,0.065376282,0.153596163,0.088219881
Qikai,1,2,0.076848984,0.18562603,0.108777046
Qikai,1,3,0.081010342,0.157874107,0.076863766
Qikai,1,4,0.09125185,0.160466909,0.069215059
Qikai,1,5,0.066382408,0.128456831,0.062074423
Qikai,1,6,0.079804659,0.152820349,0.07301569
Qikai,1,7,0.073994875,0.10941267,0.035417795
Qikai,1,8,0.089510441,0.144012928,0.054502487
Qikai,1,9,0.061541796,0.141247272,0.079705477
Qikai,1,10,0.071062326,0.147526026,0.076463699
Qikai,2,1,0.091231585,0.492821932,0.401590347
Qikai,2,2,0.077866316,0.129205942,0.051339626
Qikai,2,3,0.064486027,0.137514353,0.073028326
Qikai,2,4,0.087079525,0.163610697,0.076531172
Qikai,2,5,0.084280491,0.212937355,0.128656864
Qikai,2,6,0.081273556,0.153487921,0.072214365
Qikai,2,7,0.064208984,0.166986704,0.102777719
Qikai,2,8,0.076749563,0.180592299,0.103842735
Qikai,2,9,0.073502064,0.181362867,0.107860804
Qikai,2,10,0.076948881,0.165786505,0.088837624
Qikai,3,1,0.078644037,0.13282609,0.054182053
Qikai,3,2,0.077623129,0.145017147,0.067394018
Qikai,3,3,0.073272228,0.127966881,0.054694653
Qikai,3,4,0.068172455,0.191472292,0.123299837
Qikai,3,5,0.081769943,0.170854092,0.089084148
Qikai,3,6,0.08901453,0.171702385,0.082687855
Qikai,3,7,0.100539923,0.187404633,0.08686471
Qikai,3,8,0.064752579,0.177887678,0.113135099
Qikai,3,9,0.066568375,0.142548561,0.075980186
Qikai,3,10,0.074060917,0.147869825,0.073808908
Qikai,4,1,0.061649561,0.157464504,0.095814943
Qikai,4,2,0.065809488,0.185018539,0.119209051
Qikai,4,3,0.096601009,0.170124292,0.073523283
Qikai,4,4,0.089743614,0.187391281,0.097647667
Qikai,4,5,0.077690363,0.115582228,0.037891865
Qikai,4,6,0.074186087,0.141763926,0.067577839
Qikai,4,7,0.122535706,0.240923882,0.118388176
Qikai,4,8,0.085973978,0.140385866,0.054411888
Qikai,4,9,0.091643572,0.181235552,0.08959198
Qikai,4,10,0.080831289,0.171996832,0.091165543
Qikai,5,1,0.069131613,0.138878345,0.069746733
Qikai,5,2,0.084314108,0.195166826,0.110852718
Qikai,5,3,0.07083416,0.177157402,0.106323242
Qikai,5,4,0.085067987,0.185672045,0.100604057
Qikai,5,5,0.100148678,0.189751387,0.089602709
Qikai,5,6,0.089090347,0.164830685,0.075740337
Qikai,5,7,0.081127167,0.172382832,0.091255665
Qikai,5,8,0.075303078,0.138176918,0.06287384
Qikai,5,9,0.072990656,0.186874866,0.113884211
Qikai,5,10,0.076532602,0.152521849,0.075989246
Qikai,6,1,0.083319187,0.16140151,0.078082323
Qikai,6,2,0.084537506,0.145700455,0.061162949
Qikai,6,3,0.087994099,0.148850679,0.060856581
Qikai,6,4,0.092238188,0.150658369,0.058420181
Qikai,6,5,0.084854841,0.14051795,0.055663109
Qikai,6,6,0.085072279,0.16546011,0.080387831
Qikai,6,7,0.084488153,0.163830996,0.079342842
Qikai,6,8,0.071086407,0.140781164,0.069694757
Qikai,6,9,0.083697081,0.160879135,0.077182055
Qikai,6,10,0.089014769,0.186979294,0.097964525
Qikai,7,1,0.072547197,0.157838583,0.085291386
Qikai,7,2,0.093149424,0.17638731,0.083237886
Qikai,7,3,0.094242096,0.137582779,0.043340683
Qikai,7,4,0.086175203,0.157725573,0.071550369
Qikai,7,5,0.072608948,0.160995007,0.088386059
Qikai,7,6,0.075585127,0.15668726,0.081102133
Qikai,7,7,0.080002546,0.148666143,0.068663597
Qikai,7,8,0.072393894,0.149157763,0.076763868
Qikai,7,9,0.075687885,0.161076546,0.08538866
Qikai,7,10,0.080356836,0.163276911,0.082920074
Qikai,8,1,0.083485842,0.17655015,0.093064308
Qikai,8,2,0.131247282,0.201748848,0.070501566
Qikai,8,3,0.077471018,0.168068409,0.090597391
Qikai,8,4,0.078100443,0.173424721,0.095324278
Qikai,8,5,0.081325054,0.164112329,0.082787275
Qikai,8,6,0.087692261,0.143761396,0.056069136
Qikai,8,7,0.085632801,0.158497095,0.072864294
Qikai,8,8,0.082913399,0.169323206,0.086409807
Qikai,8,9,0.085259914,0.168399334,0.08313942
Qikai,8,10,0.084410429,0.13799262,0.053582191
Qikai,9,1,0.091812372,0.141997814,0.050185442
Qikai,9,2,0.091938019,0.753604889,0.66166687
Qikai,9,3,0.089017153,0.159313679,0.070296526
Qikai,9,4,0.088095903,0.1644454,0.076349497
Qikai,9,5,0.075889349,0.149093866,0.073204517
Qikai,9,6,0.08406949,0.163344145,0.079274654
Qikai,9,7,0.095151186,0.164396524,0.069245338
Qikai,9,8,0.091851473,0.154298306,0.062446833
Qikai,9,9,0.093818188,0.164319038,0.070500851
Qikai,9,10,0.088658333,0.170859814,0.082201481
Qikai,10,1,0.108662844,0.22700429,0.118341446
Qikai,10,2,0.085914373,0.192008972,0.106094599
Qikai,10,3,0.080712557,0.16109848,0.080385923
Qikai,10,4,0.096437931,0.163980007,0.067542076
Qikai,10,5,0.079293728,0.163921118,0.08462739
Qikai,10,6,0.087315798,0.169216871,0.081901073
Qikai,10,7,0.085387945,0.138703585,0.053315639
Qikai,10,8,0.097402334,0.158397198,0.060994864
Qikai,10,9,0.071568966,1.362785578,1.291216612
Qikai,10,10,0.084546804,0.162569046,0.078022242
Qikai,1,1,0.058046103,0.262312174,0.204266071
Qikai,1,2,0.066624641,0.112210751,0.045586109
Qikai,1,3,0.054530144,0.452094555,0.397564411
Qikai,1,4,0.06989789,0.105757236,0.035859346
Qikai,1,5,0.060329914,0.088088036,0.027758121
Qikai,1,6,0.073483706,0.061558962,-0.011924744
Qikai,1,7,0.064565659,0.130228519,0.065662861
Qikai,1,8,0.058626652,0.087582827,0.028956175
Qikai,1,9,0.059679031,0.117816687,0.058137655
Qikai,1,10,0.05477953,0.118499517,0.063719988
Qikai,2,1,0.059647322,0.07896328,0.019315958
Qikai,2,2,0.065415621,0.108788013,0.043372393
Qikai,2,3,0.064310789,0.107432365,0.043121576
Qikai,2,4,0.057742357,0.131689787,0.07394743
Qikai,2,5,0.058199883,0.088758945,0.030559063
Qikai,2,6,0.04894042,0.081562757,0.032622337
Qikai,2,7,0.054776192,0.090932846,0.036156654
Qikai,2,8,0.058439016,0.065645933,0.007206917
Qikai,2,9,0.048291683,0.062631369,0.014339685
Qikai,2,10,0.054646969,0.031870365,-0.022776604
Qikai,3,1,0.057700872,0.111399889,0.053699017
Qikai,3,2,0.07044673,0.112095833,0.041649103
Qikai,3,3,0.051461935,0.099162817,0.047700882
Qikai,3,4,0.045283079,0.072709084,0.027426004
Qikai,3,5,0.057961702,0.082586765,0.024625063
Qikai,3,6,0.04509306,0.097649336,0.052556276
Qikai,3,7,0.05326438,0.137766123,0.084501743
Qikai,3,8,0.061566114,0.079746246,0.018180132
Qikai,3,9,0.06411624,0.088632345,0.024516106
Qikai,3,10,0.065475464,0.105545998,0.040070534
Qikai,4,1,0.071408033,0.084828138,0.013420105
Qikai,4,2,0.055109739,0.097078323,0.041968584
Qikai,4,3,0.10568428,0.116590738,0.010906458
Qikai,4,4,0.060452938,0.085461378,0.02500844
Qikai,4,5,0.063830137,0.102704763,0.038874626
Qikai,4,6,0.056011915,0.089248419,0.033236504
Qikai,4,7,0.086903334,0.152699471,0.065796137
Qikai,4,8,0.065460443,0.132460356,0.066999912
Qikai,4,9,0.058334589,0.079195023,0.020860434
Qikai,4,10,0.046922922,0.039149284,-0.007773638
Qikai,5,1,0.054510832,0.080824375,0.026313543
Qikai,5,2,0.054324865,0.033965111,-0.020359755
Qikai,5,3,0.051911116,0.03725481,-0.014656305
Qikai,5,4,0.063797712,0.217818737,0.154021025
Qikai,5,5,0.048675776,0.036046267,-0.012629509
Qikai,5,6,0.04604578,0.043307781,-0.002737999
Qikai,5,7,0.046487093,0.05191803,0.005430937
Qikai,5,8,0.057175159,0.068183661,0.011008501
Qikai,5,9,0.05836606,0.097612143,0.039246082
Qikai,5,10,0.0610888,0.105980635,0.044891834
Qikai,6,1,0.052195072,0.036761522,-0.01543355
Qikai,6,2,0.051707268,0.080023527,0.028316259
Qikai,6,3,0.041267395,0.096843243,0.055575848
Qikai,6,4,0.046556711,0.077689648,0.031132936
Qikai,6,5,0.050564051,0.084473372,0.033909321
Qikai,6,6,0.064183235,0.038951635,-0.0252316
Qikai,6,7,0.050731659,0.065667391,0.014935732
Qikai,6,8,0.037624359,0.074932814,0.037308455
Qikai,6,9,0.04574585,0.038272858,-0.007472992
Qikai,6,10,0.04887867,0.032571316,-0.016307354
Qikai,7,1,0.052686691,0.054097414,0.001410723
Qikai,7,2,0.039884806,0.047752619,0.007867813
Qikai,7,3,0.05055666,0.089871168,0.039314508
Qikai,7,4,0.035195351,0.091983557,0.056788206
Qikai,7,5,0.048768759,0.045800447,-0.002968311
Qikai,7,6,0.054910898,0.053420067,-0.001490831
Qikai,7,7,0.054111242,0.072723389,0.018612146
Qikai,7,8,0.048217535,0.046014786,-0.002202749
Qikai,7,9,0.053268194,0.041618824,-0.01164937
Qikai,7,10,0.069248438,0.06764102,-0.001607418
Qikai,8,1,0.050808907,0.080369473,0.029560566
Qikai,8,2,0.055984497,0.116523266,0.060538769
Qikai,8,3,0.045036316,0.0436306,-0.001405716
Qikai,8,4,0.037522316,0.022161722,-0.015360594
Qikai,8,5,0.045574188,0.014493465,-0.031080723
Qikai,8,6,0.049772024,0.058527946,0.008755922
Qikai,8,7,0.052915812,0.051466942,-0.00144887
Qikai,8,8,0.05618,0.054565668,-0.001614332
Qikai,8,9,0.034795761,0.015974045,-0.018821716
Qikai,8,10,0.047670603,0.049975395,0.002304792
Qikai,9,1,0.05889678,0.043940544,-0.014956236
Qikai,9,2,0.050216913,0.020465374,-0.029751539
Qikai,9,3,0.05341959,0.039221764,-0.014197826
Qikai,9,4,0.052765369,0.048967361,-0.003798008
Qikai,9,5,0.04511857,0.034686089,-0.010432482
Qikai,9,6,0.055122852,0.035329819,-0.019793034
Qikai,9,7,0.044458151,0.061158657,0.016700506
Qikai,9,8,0.050660133,0.070262432,0.019602299
Qikai,9,9,0.053575993,0.060225248,0.006649256
Qikai,9,10,0.05727911,0.03069973,-0.02657938
Qikai,10,1,0.053474426,0.786335945,0.732861519
Qikai,10,2,0.052991629,0.241229534,0.188237906
Qikai,10,3,0.049658298,0.041937351,-0.007720947
Qikai,10,4,0.047156334,0.036509275,-0.010647058
Qikai,10,5,0.053719759,0.034044743,-0.019675016
Qikai,10,6,0.050489426,0.047250271,-0.003239155
Qikai,10,7,0.052870274,0.051198483,-0.001671791
Qikai,10,8,0.063737869,0.035363913,-0.028373957
Qikai,10,9,0.05334568,0.051375628,-0.001970053
Qikai,10,10,0.051175833,0.029210567,-0.021965265
Qikai,1,1,0.072503328,1.05410552,0.981602192
Qikai,1,2,0.088882685,0.604875803,0.515993118
Qikai,1,3,0.090408325,0.343558311,0.253149986
Qikai,1,4,0.081415415,0.267853498,0.186438084
Qikai,1,5,0.07421422,0.382466793,0.308252573
Qikai,1,6,0.086627007,0.324516773,0.237889767
Qikai,1,7,0.068918705,1.002615929,0.933697224
Qikai,1,8,0.100055218,0.247085571,0.147030354
Qikai,1,9,0.088698626,0.371320009,0.282621384
Qikai,1,10,0.076089144,0.876883268,0.800794125
Qikai,2,1,0.072971344,0.313008308,0.240036964
Qikai,2,2,0.068854332,0.231851578,0.162997246
Qikai,2,3,0.068618059,2.3221457,2.253527641
Qikai,2,4,0.092256308,0.284908295,0.192651987
Qikai,2,5,0.09553194,0.276438951,0.180907011
Qikai,2,6,0.092062473,0.486341715,0.394279242
Qikai,2,7,0.07601428,0.220523596,0.144509315
Qikai,2,8,0.091767788,0.285793543,0.194025755
Qikai,2,9,0.07804203,0.243340492,0.165298462
Qikai,2,10,0.091834068,0.249822378,0.15798831
Qikai,3,1,0.097954512,0.300449133,0.202494621
Qikai,3,2,0.092907906,1.108478069,1.015570164
Qikai,3,3,0.088956356,0.239312649,0.150356293
Qikai,3,4,0.100459337,0.2515769,0.151117563
Qikai,3,5,0.103659868,0.813802958,0.710143089
Qikai,3,6,0.052308559,0.232240677,0.179932117
Qikai,3,7,0.087841749,0.290240049,0.2023983
Qikai,3,8,0.089589596,0.250591755,0.161002159
Qikai,3,9,0.089077473,0.268373489,0.179296017
Qikai,3,10,0.109357595,0.478679895,0.3693223
Qikai,4,1,0.081383467,0.278610229,0.197226763
Qikai,4,2,0.095250368,0.294743776,0.199493408
Qikai,4,3,0.097557545,0.316321135,0.21876359
Qikai,4,4,0.080832958,0.217481375,0.136648417
Qikai,4,5,0.080025196,0.248255968,0.168230772
Qikai,4,6,0.088296413,0.251855135,0.163558722
Qikai,4,7,0.116072893,0.509514809,0.393441916
Qikai,4,8,0.085507154,0.671388388,0.585881233
Qikai,4,9,0.116666079,0.319779634,0.203113556
Qikai,4,10,0.091500759,0.257444382,0.165943623
Qikai,5,1,0.076675892,0.342783451,0.266107559
Qikai,5,2,0.10591197,0.247308016,0.141396046
Qikai,5,3,0.095160246,0.270793915,0.175633669
Qikai,5,4,0.094687223,1.631038189,1.536350965
Qikai,5,5,0.095827579,0.934990644,0.839163065
Qikai,5,6,0.118752956,0.360031843,0.241278887
Qikai,5,7,0.10468626,0.248604059,0.143917799
Qikai,5,8,0.091085911,0.293193817,0.202107906
Qikai,5,9,0.087391376,0.212968588,0.125577211
Qikai,5,10,0.108971596,0.326488495,0.217516899
Qikai,6,1,0.107004881,0.283634424,0.176629543
Qikai,6,2,0.099625826,0.304080009,0.204454184
Qikai,6,3,0.082437038,0.334416628,0.251979589
Qikai,6,4,0.101047039,0.260809422,0.159762383
Qikai,6,5,0.084798574,0.258173704,0.17337513
Qikai,6,6,0.09380722,0.242044687,0.148237467
Qikai,6,7,0.092817545,0.222572803,0.129755259
Qikai,6,8,0.094929934,0.482798815,0.387868881
Qikai,6,9,0.10637331,0.233397245,0.127023935
Qikai,6,10,0.103430033,0.273019552,0.16958952
Qikai,7,1,0.089393854,1.096399546,1.007005692
Qikai,7,2,0.090715647,0.311146259,0.220430613
Qikai,7,3,0.079880238,0.878290176,0.798409939
Qikai,7,4,0.094046831,0.308942795,0.214895964
Qikai,7,5,0.085916281,0.482146978,0.396230698
Qikai,7,6,0.096912146,0.259446859,0.162534714
Qikai,7,7,0.081684113,0.238254786,0.156570673
Qikai,7,8,0.098546505,0.255494118,0.156947613
Qikai,7,9,0.088506937,0.383579969,0.295073032
Qikai,7,10,0.083379745,0.282978058,0.199598312
Qikai,8,1,0.079351664,0.762267351,0.682915688
Qikai,8,2,0.076815844,0.24096036,0.164144516
Qikai,8,3,0.088297844,0.256146669,0.167848825
Qikai,8,4,0.085674047,0.221706152,0.136032104
